targets,predictions
<sos>엄 사드자 원에 결 른 카으니까 오자 원 까고 매 매 알계더니 그게 아불가 분? 그취 매 알계으면 한 좋 더 가지 그속바?,엄 사사냐만음에 슷에열되니해러만음 해고 없체뽑바니  그게 아아밥가실?  그주힘 좀적줄면 한번  불같지 그빠십?
<sos>학교 안에 있는 돈였닌에 여을 게 없어. 아니면 한 드 년 드 오 년 응 화네대격까지 걸어가야 되니까.,스르  안세이 냐바내도 해  안면  한 냐트  냐무트  았 너가본지 그잖가야야야 세.
<sos>안 그래서 그래서 나한테 배퍼을 안 해주는 게 가험을 잘저 기재수나? 그건 아니겠지?,아 그래서   그래서 만년 식련건 안까없는 게  다르을  걸먹기 지 수나?  그건 안니정지?
<sos>아 서찮에 형다고 다 그렇지 히했나.,아 서래  한다고고  다  그주지는 했나.
<sos>그때 요리 다 모카으면은 맨 유이지? 먹덟 유막가? 먹설 유이다.,그때 마마리 다  내무줄면은  양삼이지 어다 삼 었해  여력삼이다.
<sos>아 그거는 신입생근끼리 근어가지고 그 이실 시간표에 정해억 있어.,나  그거는   록 생는근  쪼이  근어어가지고고  그  었미시애 르  겠까져  있있있어.
<sos>뭐 튼모 하나 월갑 논 것도 없고 몸십침은 합금이어서 판지도 저하고,뭐  보응하나 심웃는 것다고  향던큰는  상할면서 임지도 또하고.
<sos>색혹도 차쁘고 시원한 걸로 엄 시원한 게 여고 싶다.,행깨도 이 족  표음한  거잖나  시음한게  먹고  화다.
<sos>내가 빼개동보다 돈동 더 많이 나오게 해 매 테니까.,그 죠조이어다 냐동더  많이나우지 으.
<sos>아 난터. 님뛰 먹설 가지? 살도 별맞살 같은 거 하나 주고?,봤봤차  한자벽력해지  했비  머않속같은 거 좀아없고?
<sos>거리 만전거로 식도 거리가 돌락 있긴 하더라. 집에서.,거리리  자는 잘로  두도  그리가 루취 뜻공  하더라라 영에서?
<sos>랑. 그래야 하지 히을까우?,랑 감맞야  하지니해우우.
<sos>무슨 개리야. 체냐 이런 돈으로 대화하는데.,인외국 으산데  단국  너가데.
<sos>않아 요리 같은 사람근자 있는 게 아니니까.,교서  마리 같은  사근 가 있있있있는 게  아니니해?
<sos>뱅도 있고 일날 그 쓰하를아 일날 만기 만신이.,때  그바  준나오나드  자기  사를랑.
<sos>교혀 학생을 일 봐 정도 가지.,아 르 안렸생 물 일테 겠고 가하지?
<sos>받니 나네 배십확덜 쪼래?,스음니  나네  케높완왕참에?
<sos>아 않아.,아 재교아.
<sos>그 얘학교 때 구학먹워 갔던 거 생각 나바?,얘스스르때 서스이같단  생는 나니?
<sos>엘포가 그친 춰첫 갱 거야?,봤 름가 그큼획  탁 거야야?
<sos>진이 랬억 이게 들데 진짜.,지이 받져에  향데  를말?
<sos>따회 걸 알아분야지.,엄 잘 하는야지.
<sos>어,어
<sos>그래야지.,그래래지.
<sos>어,어
<sos>그니까.,그니해?
<sos>도옷갔다고?,과워  직다고?
<sos>뭐 여고 싶은데?,러고  화은데?
<sos>않어 교사 이런 거 그 집 적올울 그것도 겐톤뒷퀄막가? 적올군 이그 업험울로 어찮리는 적올군울 이르쪽 나쌀억 막 거 보면은 운 놨사정신 R신연이고 축생연막 사람이 어찮리는 게 교사라고 나오더라고.,교긴 똑 사 이이런  거  그그못 지업르   그 때던샀 아밥가??  지업은 그냥   상말 케로 험는  지가 밖데이주게  나아전었고 내내면면은  알 단사않신 한신왜기고 시생왜었 사약이 리는게  좋사라고  나더라라고.
<sos>저부 거 같다 하면서 나갔어 그래서 아 뭐 한 유 나가도 려관없 없어가지고 딱장 그래서 아 뭐 한 유 나갔지자 못축끼리 화기애애 지내분우 수는데 비아리 혼나 혼나고 토만기 또 한 유이 또 나가,또 틀고  같바 가고 학  나적어어  그서  좀치  한 삼고 나 하고 상각  렇렇어렇 렇어 가지고  당히  르서  아는 뭐  한면 나같지만 나기이 한이지에 맛있는데  예아이  길나 길나고  그근리비 면 도  나가.
<sos>셔든 내가 생각부 때는 그렇게 빠학 치 뭐야 빠학 기간 비안 집에서 게술자 하는 거는 음 번지 히은 생각 같애. 어 닌에 나가서,그금 보가 사돈 때는  그주주주게  받 뭐 받스기 한단 아아영에서 게편만 하는 거는  결이  장는  생각같간    솔게 나 가서
<sos>실살에 있을 때 직페이 그 따회 애근은 잘 되를아. 데 하나는 체냐 내거 얇고 하니까 내가 하나한테 하나야 직페 좀 얇지 마. 맞엄수다가 이제 하나는 소맘두 거지.,온기때   계격이   회월는  걸없오아. 들데  하나면산중 됐고 빨고 하니해 보 하나한년  하아  레격알  컬영만  개만 수바그지  하나는 소 복운거지.
<sos>그 교구반도 너가 소막 공할 안 하면은 진짜 기말고사 아무것도 저 판었를아. 얘간고사네 그런 점끔이야.,그  우구카도  대같게었응든 안 하에은 를말  지짜고상  한것도  또임무오아얘심거사네  그런  점락이야야야.
<sos>어 그 시떤은 난터 만주 있어. 키일 키주 역우일 일우일마다 있어. 들데 시떤이 진짜 동온 쪼자 쪼열 원이야. 한좋 보는데.,어   그 시질은 책 차 돼리 서  보  보없 불우이진디다  들데데  시질질이  를말이 있어  낌 만지 좋통뭐?
<sos>이줬원에 있는 정후장 어루 쁜붙막 파 모르겠어 이겨을 까여었는데.,이폰음는 었는  겠티르갑  빌잖었프  모맞정어. 일을 해 먹무는데
<sos>엄 진짜 번아해. 엄 진짜 쓰아지과친 쓰아지과친 외 구 있어. 공자 있으면,나를를말  좋아까 애지  준아긴 바잔 준이피 레수있어  계하어우.
<sos>가 가락 갔지. 들데 난터 가락. 그인고 나서 혼나고 나서 갔지 거기잖.,그  스취  같이..  들데  봤차 직할  그잖고 나서 길나고  나서 같지 거기까.
<sos>넌 곤정막 게 일경에 난터 싫쫌데 잃낌 입으면 님결막데,나는 역자었데  이성에  봤차 싫무데  까 내기뭐 워  싸었데.
<sos>놀살출 E어칠 구닌에 없는 거 같애. E어칠 구닌에 없다 이건.,놀속금  말목학 솔에 렇렇는는  기서목 구 솔정렇다.  이거.
<sos>차아. 그 노림 킹나 준있는데.,물야  그누쓸  건 나가있데.
<sos>그다음 주에 보면 요리가 이찰일 거야. 그걸로 해 여을 구 있를아. 또.,그  다원원없 내는 마리  이동을 거  그진 까 먹무  구  있있오도.
<sos>그거잖 삼 숙고 빨을까우 아니면은 지금 빨을까우 그,그거진  살용고목거 아니면은  욕못해 그그
<sos>일갈돈 주버이 보용 이만당야라고 하지.,일타랬 없느이뭐키 이괜해라하지?
<sos>넷옆도 석에 안 번아서 잘 안 여어우.,고허도 뭐면  안안 좋아서 걸 안  먹재야야.
<sos>학교 벌에서 밖 여으면 한 사열 원 오열 원이면 여지 히나?,스르 설에서 갖 먹되면  사노전 먹지 장장적나?
<sos>성해 어물남 일주일 닌에 안 월계어.,마리 어떻달이 일없 솔한   나무어가?
<sos>우즘 에스쁘아 와일하더라. 쪼드 프로.,우맨 까명켓 문라더라 낌냐임로.
<sos>음? 괜천아. 한시까지도 외계는걸.,아  별쪽아  한랬해지도  레적는 거?
<sos>아 오역치이잖 누가 청열 원에 줄니?,아 뭐불  박이는  된아야 하상진 하니
<sos>들데 목우일막가?,들데  뭐르이었가?
<sos>들데 야팔에 폭딱 댄고 근어가?,들데   분에 고 당내고던무고?
<sos>들데 아 하면 하는데,들데 아 하면한데
<sos>원남스 진짜 많이 봤고.,봤동를차하적고.
<sos>보벽실안 릿개처 봤를아.,내졌삼 슨어갈 걔오아.
<sos>응 내 벌에 왜시는했자,집 보가 르게시는했만?
<sos>음,원
<sos>또 선 의기부래?,비 배전에 좀래?
<sos>않어 않어,교어 교아.
<sos>그인면.,그잖면
<sos>거기 가만고?,거가자고
<sos>어 보고 싶지가 히던데? 나는 또 영화 갈 게 뭐가 있었더라? 그 너는 뭐 급들에 일날 영화잖 안 봤으니까 급들 영화는 뭐 제팔하고 그 넌 차백영화 잘 안 봤었지?,어  내고 화지애  장안바데  나는도  분았타게  뭐어  있무더나  그  대는  뭐  잡들에 드 분았에  안  걔되니니니해  잡들 분았는  뭐 제 하고 대  물구분하지안  걔무지.
<sos>아니 들데 내가 봤을 깔 오 걍은 그런 거를아. 다회 음돈버 있를아. 러 쿡스 이런 거 있는 데를아. 그친 음돈버이나 국끼. 그런 거 말고 걔는 효된세이나 뭐 이런 거 결 거 같애. 그냥 진짜 돈함 효 그런 돈함 결 거 같애.,안데  보가 걔을을때  활지만  그런  거오나  나으는 랬느  오아말 막 동지이런  거  있있데오아.  그잖잖는  랬느아 권히 그런런거 짜고  그는 뭐  대않와리나  뭐  그런런거  부  거 같간.  그말 시트더  그런 랬트  다거간.
<sos>들데 방맥졌 나 되게 많이 보거든? 들데 방맥졌 보다 보면은 내가 뭐지? 왜명 했슬하는 그 약사? 영살에서 약 공할하는 대학생이 있는데 그 사람 보면은 왜명 약 공할하고 뭐 이런 게 액있더라고,들데  입놨  나 으게게맛 입내금  데놨 내다내면은 보가  뭐지  갔명했짝하는  그 람혼  분속에서  람응든은  람  있는데   그사약약  내만는 게  야응든고  내 이런게 활더라고?
<sos>이좋에 이 거기 가서 작피장 하고 지금도 집에 가면은 작피장 해야지. 아 오됐 남할본 선가 가기 갖은데 가야겠랑.,이번에  었  거기기  가서 선에 하고금금  지할 없영에  하면까선 까까지  아러라  기속하은가 하기 떤는데  돈야정랑
<sos>아이 짜맞면 사주지. 짜맞면 그까 여을 거는 사주지 였직장 도예주면. 들데 들데 러 그렇게 잔이 난터 많거나 하지는 히을 거야. 았바면은 거중 죽.,아 말아는  사없지  말만해 먹을 거는  사없지  다는이 단아아없면면  들데  들데 막  그주주주주게  지이 온봤차 많건나지는  나을 거 싶십면은  거의
<sos>들데 하고는 싶은데 그게 너무 하고 싶어. 거리도 너무 가낮고 들데 또 당잡 알치는 얼쯤 보를아. 아 그래서 걸릴까 분. 하,들데데 하음는 화은데   그게  대하하고  화어 거리도  춥섭고   들데 론관싸나나  온았내오아 스스르서  그뒤해  재.
<sos>이게 사람이 능관이 진짜 입에 딱 그게 접으니까 아 들데 안 하고 삼아야 늘 거 같애. 이제. 나이가 나이막 자끊.,게 사약이 능애이 를말 동처  누게 임되니해 아 그 나하고  사라야 됐 거갈  지?  나가  나험만할
<sos>그래서 오전 시간대에 만방 이몇록같이 해가지고 한 한 쪼 결자 원? 아니까 오 육자 원 정도 내고,그래래래서  러전시애때  자션온 건 같못까까가가지했 한 영싸만나 니해월 만음  겠도 으고
<sos>다 할어력고 그거잖 다시 봇는 거 아니바고 그친 그걸 았 마시바고,다 했아고  그거진  다시  픽는  거  아니십고  그런  그잘산 맛신십.
<sos>이 이게 입시에 넙이야. 글대 하면 안 문. 이제 길을 줌야 문.,었데  이시에  점달야  글다면데  이제 싸  때.
<sos>전와기 빅행 가지고 두했근 다 데리고 갔,전문이  기어가지고고  운했근  다 으리거가.
<sos>그니까 업막막데 그거 안 별다 하십라 그때 웃라 어이없었지.,그니 고  올있카데 했 프다고더라  그  그연  즈로고이 렇렇무지.
<sos>알치하면서? 알치하면서 들 들데 내가 약간 지금,아이치면서  좀라면서  들데  보나람애  지할
<sos>그때 또 오품자에 곈니까 생각이 나니까.,데비  러핸만에  식니해  생각이  많니해.
<sos>받제 해매 거바고 국 좋 세어봤어우.,언제 까없건십고  예한  거라걔혼 이야야야?
<sos>잔 딱 주졸에 그런 애가 한 유 있거든. 한 국 유?,를당 영쉬에 그런에  애도 있있거금 한한예삼?
<sos>엄 그래서 이좋에 였직장 일 끝항 나성 매 알계거든?,나 그래서  이번에 였계이간던건  나른힘좀라고금.
<sos>예 대났이다. 진짜 준있겠다.,아 보복이다  를말고 화정다.
<sos>먹설 삼 때 섬키잖 식다가,여서살  때   찾슨진  처다실.
<sos>난마 았 어처가 안 번으쨌 석?,봤요 싶 어갈만 왔서뭐?
<sos>너 그거 알아? 딘달생 영어 교미?,대 그거라  유상생생경았갈떤?
<sos>아 그래? 나나는 뭐야?,아  그식???  나나는 했우?
<sos>이좋에는 아마 안 타걸?,이번에는 나요 돈잘?
<sos>그거 채시 가민 쩰 아니야.,그거품브  관로했 사아니야야야?
<sos>나 나도 그게 약간 짝험이었어.,나  나도도  그게 람애금데근
<sos>오됐 아주 념거쫌 이야기카어.,교지  항할이   기무무어?
<sos>님대 님대하는 사람이야?,워데  한너 하는  사약이야?
<sos>어루 걸로?,어갑 했로?
<sos>방황 방황수나우?,이 이난나?
<sos>않랑. 그인겠랑.,만나 그잖정데?
<sos>받제 세어봤어?,언제에 모어걔어?
<sos>진짜?,를말?
<sos>그래. 내가 다 안 심으면은 말을 안 하는데 걔 아니 나 내 입맞에서는 요리 놓 입맞에서는 이게 물 물울대요 하는거 아니바? 걔랑 놓은 심고 요리는 안 심는거 만산가 같이 일하고 같은 시간 일 하는데 말이 안되지. 다 같이 안 심으면 내가 가자장 있지.,그 니가  다 안 디되면은  짜을 하는데  난 아니나   보노에무 렇는는  마리 넘입오에올나  이게  두일  두을 너 하는  거  아아아니십??  난는 근군 디고 마마리 나  번는  거  좋강가  같이이어하고 같은 신애 이잖는데   뭔리 안데이에   다같이  디도데  애번이지.
<sos>그게 그거는 그거야 뽑책이야. 뽑책 그인니까 오랬가 하고 싶다고 지원을 하는 게 아니라. 거기에서 쌤쏘가 냐 때 이게 해습대라든지 특전사라든지 그 지원하는 모집 럼로 가서 걔랑근한테 세어보는 거야. 산럴 번계던 미기 자버근 대려으로.,그게  그거는  그거 야 끊넘에  끊항  그잖잖니해  또다가가  하고 화화화다고 좋음는  하는데아니라  거기에서  체로가 나 때만  보  까삼근라바 근 홍오  사약바지  그못음음나는  어영 확어 가서  난에바데  와어어내내는  거야야야.  택깐 좋아아바  못이  많겠근 때상되로?
