targets,predictions
<sos>음 너는 골했 번아수를아. 원래 우즘에 안 하지.,원원원.   대는   권했  좋아 수 오아  을래?   우맨이  안안 하지.
<sos>엄 정말 영어가 없밌 치속어.,엄  겠짜  분어가  어육  싸수어.
<sos>공담은 아적. 직페 저 심계어.,응귀은  나지   계라러  뭔플어   안.
<sos>먹인 가지 쫌비이네 뭐,여잖 가지  쫌단이네  뭐
<sos>음 괜천랑.,원  출쪽랑.
<sos>실돈골했가 그거야. 그 이렇게 생긴 거.,니권했가  그거 야야 그 이  이주게  생공 거?
<sos>그B까 이제 내 전공을 치밝를아.,그니해  이이제  보 전응을   치무오아.
<sos>걔 얘학생 때도 공할 저수었나?,난  얘티봐는 은  뭐수무나?
<sos>나 부막부 때 사가지고 이자 얼마에 헤는데.,부리 다를 사가  알  기만되라   많수는데.
<sos>아 얘간에 부 말 있으면 해라고? 음.,아얘애에히  부만이원  까라고.
<sos>너무 이려하게 잘변어.,대인   이상스까   롱휴어.
<sos>그래도 일 봐 앞었를아.,들   이  테테  책무오아아.
<sos>랬이랬이 수지.,박이이박이 수지.
<sos>들데 우즘은 호적장 이제 공대 숙고는 나위지 다 낌구전공 하는 거 같애. 나는 요리 본 요리 본가 좀 많이 안 하는 떻이지. 따회 실대근 청처본 이런 따회 증구실백도 다 낌전을 하더 들데 낌전도 피지어 국와소줘 하는 거야. 그 보면은 아 요리 본자 제일 게으르고 따회 사람근 진짜 작피장 사는 거 같애. 너축도 학교 웃올 우건 만산 그런 게 있다고 하니까.,들들데데   우맨은  호긴히  를서  응너  패고면  나인지   다  럴념전응하는는  거간..  나도   마리리  본  마리본가  터   많이   안  나는  얼는지   회월  미너근  올니본  이런 다월  태즘이  즘도   다  럴전을로  티 그잖  럴느도선리  예 문갔브 하는 거야야  그  내면은  아 마리 본은제  소그맞고   말월 다는데  를를말  천선히히사는  같같간..  대이도   스르  즈런 늘건  자강  그런런 게 있있있다고고  하하니니해.
<sos>아까 아까 힘이 이려하게 의기해가지고 원래 와 시 드 오 년 작물카지. 들데 힘이 논최격에서 식고 오는 매 알고 나는 힘이 식면은 전화잖 매매 알고 왜명 힘보고 전화 받제 오지? 이인고 중정할격에서 기다리고 있는데. 다시 드 오 년 앞어서 전화해보니까 내 홍에서 러 오 년 드 년 앞게 기다리던 작물가 내가 식야 되는 작물십라고.,아 그.   아애   메이  이이상하에   저기까까까가지했   음래학 문시냐 러트  천 두열지.  들데   통통이   울밌웹에서  처고러는 힘좀거나  메이  처면은  전았  힘힘 좀고   갔명  통 뭐  날나  언제 지  라  의겠레소랜  기다리있는데  다냐러  책어서  전았까내니해   보 독에서가  러트  랬 트  책기다리다  천두가  보가  처야야 으는  천  자더라고
<sos>거기서 나등 달노림 되게 방유하다 해서 그것도 사고 그냥 그 아이졌로요 스엇도 사고 아 코꾼 내가 코꾼 L겼이 있는데 코꾼 그 뭐지?,거기서  나될 짧누쓸 으이  유삼하다에에서   그것도  사고    그냥  그   아이현로  학O도  사고    아  페구업  보가  뜨휘   끔 살이 있있는데   페휘  그  뭐지?
<sos>받 야 너 이거 어깨에 좀 냉고 냉어. 러 이속더니 그 만리에서 쫍 이렇게 냉더래. 그래서 어티 화맞미 가서 냉으라고 았 먹기 예서 그인바고.,언니  과이거퍼알 처고   처잖 막  이이빠너.   해자에서  쪘   이주게  팬더래.  그래서   어  았다지가  또돼라고  싶  여민재서  그잖사고
<sos>일 발달을 검 때 중만에 썼는데 못게 그 제대로 그 지째잖 꽂지잖 히으면은 텔에 다리까지 꽂는 눈트다 보니까 썼을 때 읽으로 빽째잔하게 째지더라고.,이런사은  다 때    쓰자   버는데   그게   그   제너로  그   지싸이  다지진  장되면은  빡너  다리해지  나는   멜연다 내니니니해   안목  때   창되로  숱싸지막에  싸시더라고.
<sos>그 뭐지? 유꼬 주고 뭐 그속는데 진짜 넣어순대. 그래서 그 국 유 넣어렸가지했 작 유이서 하는데. 아니 그게 정원이 있는 이방가,그   뭐제?  대안  없고실  그춰지  를제  대은  좋너.  그래서  그 예삼  충어줘가지고  천천 삼이서  하는는데   아니   그게  겠음이  있는   이유가.
<sos>가락 직기부 때도 이제 러 서 화내는 러 그런 움깝럼하고 개리 지르는 거하고 이제 릉세 같은 거 부 때는 러 십래싼양에서 러 애근이 칠 때,가취  계놀부 때도  이이제 막 서 았에는   막  그런  C끌돼하하고    국리 지맞는 거하고   이제 식인  같은 거부부 때머막  던래고  모에서  요근이을너막
<sos>한 와 배까진 좀 오치고 내가 메기로 이끝습 경항이나 전격 부 때 습맞 경항보다 조금 많계나? 동랜수나 그 정도카던 거 같애.,엄  문붕해지말 러맞고   보가  습  기도   이  몇병  성눈동 나가  날깐부  때  병않성눈내다  루할  만적나?   동황빵나스고  겠도수바  거  같간.
<sos>그단. 겼귀 자도 하지. 았바면 과음 딴 적맞에서 막제 가맞 나이대가 동랜한 사람한럼 마음 럼력은 사람이었는데,그못   겼겼만도  하지.  싶십면  피원원   견긴않이서  었었제   가않  나이 너간가   동황한 사약면  더  요원 돼 최고  사약이이무는데
<sos>않아. 들데 그런 애근도 만기 미럴에 따라서 려극하면 또 난터나게 브어근이는 거야. 거중 도났이라고 보면 늘 것 같애.,교아.  들들데   그런  간근도   자기  봐둘에  회라서   상구하에에비  봤차나게  서어던리는는  거   거기   도복이 라고  내면  됐  거  같같같간..
<sos>아 나는 우즘 피피부 때마다 방맥졌잖 보면서 시간을 때요는데 너는 채시 방맥졌 만주 보니?,아  나나는  우맨   신선짜  때요다.   유놨현진  내면서   시애을  때렇는데   움는 품품품품품시  유놨현  자없 트이?
<sos>무슨 어귀이 있어. 그 구형시맞 서찮에서 뜯막 그런 그런 어귀이거든? 운 른 떡보부상는?,인외   어옛이  있있어.   그   구볼 시않  의그  서크에서  얇기는 그런  그꿈  어임이거금?   터  행   붙고  아려는?
<sos>어 그 담려 온요긴 하지자 우즘 담려 짜평을 내고 있지자 짜평을 내 T었어가지했 나 있는 려줬에서 간건데 이제,어   그해  귀상  혼마공  하지막.  우맨  귀상  말침  잘  보고  이해   말침을  래  보  무어 가지고  나이는  상폰에서  애 거데  이제
<sos>돌락 더 팔할에 만밌 오놔해가지했 알릴 시간본 그런 에너지는 더 매어십는 거를아우. 그래서,루할 더   초든에  자기로  러뛰까가지했   좀좀래  시애본  그런  간뽑지는  더   힘어던는   거오아우우..  그래서
<sos>란가 다 란에서 줄생별 점끔이라 란잖 해머면 번긴 해.,시가  다  시에서  매었 머  점락이라시에되면 좋튜
<sos>아니 발굉 가면은 있는 사람도 있를아. 뭐 직른맞도 쭉아서 하고 발굉리어.,아니   억연 가면은 있는  사약약도  있있오아. 뭐   계간않도 요아서 하고   억쩔리어.
<sos>된전격에 있어서 누했한테 전화하지? 가까쫌 두했가 있랑 전화 수는데 안 심더라고.,괜전깐에  있있어서  된했한한년  전았 하지  가해쫌쫌  운했했가  있랑.  전았수수는데   안  디더라고고.
<sos>그게 들데 나 금 너 재구부 청구부 때 그거 사 뭔라 그래. 난마한테.,그게  들데  나   들대   친국  개국 때  그  사뽑나 그래  봤봤요한한년.
<sos>엄리 필었대. 에식에서 엄리 필었대 그 옆올 교구반 의기로.,나리 렸무너?  간처에서  엄리 나버버무너  그  처스  르구카이 기우.
<sos>원래 나네 같이 다니면 그렇게 문 있어. 랐녔이자 여으니까,음래 나네  같이  다니면  그주주게 으어   뭘녔이한 막 별니해.
<sos>져지로 입원해가지했 또 입원 환쪼까지 하면은 뭐 얼마 주고 이런 게 있나 분.,렇지로  이번에가지고 비   이번 골낌 해지  하면은  먹 작요 없고  이이런  게  있있나 실.
<sos>너가 나보다 오래 씬는데 연응이 안 레다고? 내가 지금 일 봐 님 정도고.,대가  엄도  래왕   노이 발다고고?   보가   친미 테  워이  겠다고.
<sos>그서 이 냐,그래서  이나.
<sos>나도 한 좋 너 빠을 가분야 되는데,나도번  대 받을  가실야야야  으는데
<sos>떨으기 전에는 군대 의기가 생각이 안 냐 거똑데.,없했기전에는   밖너 기애  생각이이 안  엄  거은데?
<sos>아 걔 가서 곡믈꼬 되지.,아아  이이찮  직서  깜얼 한면 으지.
<sos>그래서 몰당카다고 하더라 그래서 나 빽빽 찮었어. 그때,그래래서  꺼  하정다고고고  하하더라라고고 그래래서  나  숱름 되로서 그때.
<sos>아니 나는 리십 즌 로적.,아니   나는   던  로지..
<sos>주여 솔만 려이야. 주여 솔만 려.,얘스색자 사냥야. 없팔색자서.
<sos>빠학 때 가면 되겠랑.,매스때  가면  으정랑.
<sos>나는 괜천지.,나는   별쪽지.
<sos>환 환쪼막데?,양 골낌었데?
<sos>근어주고 그 사람이 원하는 것근을 해주 엄 사미 그거는 좀 할투한 할년이 있지. 그 사람 등전하게 이해해주고 좀 이해에 대한 할년은 그까 말을 메고 이해해주고,근어없고   사약 이음하는  것근  까힘  엄 사봐   그거는  알  든떨한  든트이 있있지   그그 사사약   쫌전하기  이까까없했  터   해  이까에 너한  든트은   아   짜을 습  고  이까까까까없고
<sos>들데 거기서 만기가 즈 하라고 시삶어. 그래서 내가 홍린아서 겹면서 랑 하고 타라하는데 또 말하대? 그래고 내가 더 노게 랑 이인쪽 하고 하 시통는 거 수어. 들데 그거 밥다가 만기 얼쯤 안 보고 대켜수다고 뭐라 하는 거야.,들데  거기서  살을  하라고  화협어.. 그래래 보가  기더어라서   닭면서  보  하고   돈라수는데   비  짜하너?  그잖잖고  보가   더  그게  랑  이주주주게 하고  한 시 체는  거  수어. 들들데   그것더  자놀을  안  내보나 임당고  뭐진  하는  거야야야.
<sos>이게 비기가 나보고 뭐 예 위리 밌다 할붙다 하고 그냥 지나타상고 하는데 한 유이 냐 알아갈 거야. 나는 걔 원래 알아봤었는데 아는 쳤 안 하밌래 엄 그냥 지나타라 수지.,이  단기가  나 내고   뭐  재  파리쪼이도  든손다 하고고 야  지나돈려고 고 는는데   한  삼이나  좀좀아타 거야야.  나는  기팔팔음래 좀아걔무는는데   안 걸 안 하기 면아   그냥  지나돈라 수수지.
<sos>모르겠어. 엄 그냥 나 범갑주는 거 되게 번아하나 분. 아 아이 들데 다 그렇지도 히은데 내 두했도 딴잌데 진짜 그런 업험 아니거든. 거 오장상 나네 동랜한 업험막데. 들데 어셔든 걔도 딴김야.,모맞정어.  엄  들냥   나 팅민없는 거  으게  좋아아아하나 실.    아  들데  다  그주지지도  장장은데  들데  운했했도  견극데   를말 그런  생추  아니거금.  거  러히려  나네 동황드  조추었데 들들데 어어어특금   별쪽야.
<sos>그리고 러 뭐 자약에 뭐 음돈 준있는 거다. 이런 것도 러 뭐가 어강게 준있고 이런 거보다 그 사람이 준있게 여는 거 한 좋 보면은,그리고  막 만이  뭐  원랬  맛있는  거아.  이이런  것알  뭐가  어 떻까  맛있고  이이런  거 내다   그   사약이이  맛있게  먹는 거 한 번  내면은
<sos>그단 왕 있고 완전 년크기 번고 시원하고 크에 공기 시원하고 안케 따짧하고 진짜 기년 번음.,그못..  였  고   닌전  던이좋고  시음 하고  쓰 응기선까  하고  안반   당엽처고  를말  기트왜.
<sos>아니 그게 직페 켰 직페 밤었는데 내가 알치가 화우일 냐 노리스마스고 일 경 일 일이야.,아니.  그께  격 난는는계격  곱렸는데  보가  좀좀치가  았천  중   누학요줄고   일성  일었이이야야.
<sos>아 나 나도 그취 깐훌 없다. 생각하거든? 그리고 그거 했년해야 별다고 생각은 하는데 선가 답둘다고 하기에는,아 엄   나도   그필  끔우 렇렇다 생각각 하거금 대  그거  했트 까까야야야  머다고고   생각은 하하는데 배가   슬났다고 거기에에는.
<sos>그때 너가 뭐 죽이었나? 뭐 입욕가지고 사진 빨어서 보내고 러 이속었는데,그때  대가  막   러시무나 뭐  이쉽가지고    사를 빨어서  내보고  이빠무는데
<sos>응 야 들 빠금 톡색해보니까 오왔행단네 되게 시버이 동랜한데?,데  들   받할 넌토까 내니해.  러뭔  못네  으게  시느이  동황한데?
<sos>아 거기서 고잖 구 있는 거야. 기왜나 아니면은 습원에서 들무하는 거나.,아   거기서   써뒤 구  있있는 거야야야?   갈갔나  아니면은   병음에  응 든은 거 나.
<sos>이좋에 째귀로 제대로 하고 싶어. 너무 색 아이 너무 색혹이 안 나예.,이번에   국옛로   제너로고  화어..  대인  토   아이  대인인  토깨이   안   나나.
<sos>야 D맞고 등도가 그친 영 도면 시원해?,야  B않 응  단가  그럼  분도면  시음까?
<sos>그거잖 얘살에게 말을 하상면 어강게 해야 부까?,그거진  얘속으게  짜을 하려면   어떻게   까부  해?
<sos>응.,집
