targets,predictions
<sos>맞학금을 심아서 이 학기 때도 맞학금을 디을 학 그 학교 벌 학동잖 안 내고 맞학금으로 다 해놀을 수는데 이 학기 기말고사잖 옷깜다고 생각을 수나 분. 집이 드 오 걍막데 탕어내추 거야.,상스에 디자서  이기 때도 자스할싶  과을  스은 스너막 스롯  안 으고  사 할되로  다일진는데  이년  근하고 살  받특때 학살수나 막  영에시어운데 기한 으는 거야야.
<sos>그래서 나는 일갈 백집 그런 까 일갈막 매 완전 일갈막 매 알계는데 요리나라라 그래 가지했 돌락 아 건골을 운 신기하게 수했나라고 생각수고.,그래래서나는  일타 봐긴그 해  일타었제?  언 전 일타었 힘안안데  마리 나라라그래가지뭐  루취아  건없을  터 신기하하게  수했나하고  생생각수고.
<sos>그니까 그 학교 갔을 때 그게 너무 갖은 거야. 그 어? 너 단마 입었랑? 씨 약간 어처 어처 가? 아니 그냥 입었는데 그 이티로 다시 단마 저 입를아. 일 학봐,털 해누  스르가을 때  식가단일봐에아 그 어 방 운치이이 내보  배 그가  어어갈가 아니 그냥이 번데  그이로  다 시 어있오아.. 그.
<sos>들데 그 프라이십잖 밥기는 아이 닌에 사른 있을 때 군이라는 그 적태 만산는 너무 름리한 게 너무 많아 일날은,들데 그 현라을 구때면  나  다근   사 있을 때  일하을  그 긴긴무강는  대인  넘리하에대막 좀드.
<sos>난마한테 주세인 뭔라고. 지금 맛 저 편겠다고. 그래가지고 요리도 이제 한 뭔 홍면 님 오드이니까.,교한한년 없와로남라고  제 냐 모줄정다 그지  마래래도  이제  한남  으면  다 최선이니해.
<sos>너는 그렇게 그래. 일갈 셨 번은 땐이지. 륵포로 말고 또 뭐 티낫시마 가고 싶진 히지?,대는 그주게  그래  일리타  란 좋큼있지  사임어 짜고 도  뭐했시요  하고  지 장못.
<sos>내가 할대가 전주 케이었를아. 일날 전주까지는 국 시간 님막가? 국 시간 사드 년 정도 걸상.,보가  든보가  전없반이오아.  일드  전씨해지는  예시애  방었해  예시가  자냐 트 겠도 잘.
<sos>너는 닌에 있는 시간이 더 밌 거야. 년유 아엔에 책들해서 못련 먹설 시 뭐 쓸으면 일고 먹덟 시창에 S들을 부 거고,대는  치게있는 시애애 좋육 거야  그냥  아두에 항번에날이여력 뭐  우맨은이고야 됐시참  으는나 부  거고
<sos>아 나도 그게 후미장 제일 하고 싶었던 거긴 한데 놀살 저 하고 혼필으니까.,아  나도  그니  티봐 제  하고 화무바 모이안안데  소타 뭐 하 길렸되니니해.
<sos>내 말이. 아 진짜. 아니 그 그나못나 진짜 오됐 모이는 거야. 마는 거야.,보짜이해  아니해  나오나 를말 러겨겨  모일는 거야 많는 거야.
<sos>튼훨는 울로 사람근 울로 신언 안 북 거 같애. 그냥 받니네 나네 정하면 늘 거 같애.,싶면은 케로 사약약근 위신지하을 거으  계니 나라 좋한 됐거간.
<sos>그냥 그렇게 줌로 모 줌거지로 모먹가지고 격 벌에서 응?,그래 그주게  너로 뭐 패가지  모여가지했  여가까서
<sos>걔도 금구전가 보랑 몰변던 금구못 길견.,난도   할구한 가 렇랑  꺼휴바  할구더 사참?
<sos>그런 거 생 려려해 흥 사람근도 너무 신기한 거야 엄.,그런 거 생?개개일  램 사약근도  책신신너한한 거.
<sos>그래서 지금 사람근이 완전 좀 담중하고 러 그인던데?,그래래서 못할 사약근  닌전  알  한하하고 막 그잖바데?
<sos>난마네 외아 양 생각은 안 해갈 거 같애 나는.,요네  울라을  생각은  안에 임치같간  싶.
<sos>걔 이거는 물티에 의기잖 하도굳 하만.,난이거는  자 쪼진진진 하확로 가자.
<sos>어강게 말을 해야 되를아.,어떻게  짜진까야때오나.
<sos>아,아
<sos>어 않아 않아. 거기서 도시페 까여음.,어 교아 교아  거기서   도시람해내고.
<sos>그래 너 부아왔지 말해순를아.,그래대  하하아내이  짜맞 오아아.
<sos>남할본잖 갔는데?,친든잘진  애세
<sos>어 편리씩까진 아니고 뭘씩 정도?,어  서씨해지 아니 그  예자 달도?
<sos>그인니까,그래해.
<sos>흰 흰은 저 넣었는데,작 거진  또적는데?
<sos>받니 나막 안 점촌지나 보다,언니 나이 심점딩지 나 내다.
<sos>일 항까지 따고 안 건가?,일죠해다고한 건가?
<sos>그까 안 해서 없썰어.,어 안에서 흡어.
<sos>업막이 레다고,조일발다고
<sos>활리연 개동.,개에다구이.
<sos>낫툰도 만리가 없어.,논I도  살리가렇렇.
<sos>하하.,?
<sos>내가 정후장 말하만면 요리가 먹설 시 일넷 시창에 가면은 사 진짜 런웹위신 펭펭 동어있어. 차 왕왕편 램램편 약간 이런 점끔이거든? 들데 젤치 땅스 혼나면 한 작 시창 별날 말야. 그친 그때 사람이 많아. 그깔 런웹위신 쩐 쩐 물 있는 게 않거든? 들데 런웹위신 쩐 물 있어도 젤치 땅스잖 하기 전에 하면 되를아 젤치 땅스 하기 전에 가서 하면은 년유 런웹위신이 월거든 진피으로. 들데 걔는 그냥 일빨 가는 게 갖은 거야.,백 서티기 좀하 나십  그래 여력봐일봉되에 가면은  사 자 언일요를  받넷이 수있어.  그뚱 워  나 중  람애이무점락거금 들데 학치은 학길나막  천구참 발나 짜람 막 그때  사라이 만나.  그때 언일하를 막당허 게 막거금 데로일요를해틀구도   냐요한 학하이  전에  으지나.  예요은 학하이  날에 가서 하면은  트라  언니모지 심 거금 를선되로  들들데  난는  그못 가 표 막.
<sos>조피해야 문 대학 가서도 대학 가서 두했근 난터 많이 사옛고 싶다 이런 건 아니거든 나는? 딸 지금이네 종같을 거 같애 다 잘 지내긴 하는데 그얘에서도 이제 마음 력을 럼외 두했 이렇게 딱 이렇게 해가지고 지나긴 하겠지.,선백하너  람가서도  너가서  운했근 봤봤봤봤차 많이 사기고 화다 이이런건  아니거금  나  그냥 영을을 론같금 해때 다  걸없간기하는데 그 얘에서 이제  막도 돼을 운 그주회는 까하지고  싶일 하정지.
<sos>자약에 내가 대팔 망비을 난터 하고 구려 언럴이 난터 많아. 그서 내가 이거 하점라 학교잖 맨 좋 저 가서 학버이 이렇능니다. 이렇게 절유을 부 구 있는데 사람본 어? 그냥 만다가 저 갔어.,나니게  보가  쩔초부  단되럼 피구개겠테  경 봤차 많아.  그데   이본 하되라  스르진 양번 또해서 않이  이무되니 나로고  살삼을부구있있있는   사약 거 밤  그냥   자다가 또직어.
<sos>못는 제가 줄주 사니까 약간 그런 안보 중돈이 약간 운 쓰해서 못는 소막연으로 울로차우.,좋는 날  본져 사하니해람애 그라  안뭐일시이애알 다까서  날는  갔술지 그싶.
<sos>아니 먹기 여을 데는 많겠지 아니면 구원격 가서 진 구원격 가서 밖 여만.,아니  여게게  뭐을 때  많정지..  아니면 쁘음이가서못쁘언제하서  곳먹자.
<sos>아 나도 그런 거 그 지금 나도 지금 껴지네 름자이 많어 끝이네 끝이네 껴지자 치튀도 괜천을 거 같날 말이야,아 나도 임절  거  그지할  나지할  뭐 떻지네 지할  근만에  많하  이이게 임이네  넘네  메지만 치거도  별쪽부 거드 짜이야.
<sos>공할는 쓸게 한다고 버구가 안 나오는 거 아니야. 너 담려 나보다 일빨 수지 공할잖? 나도 동랜하게 수지 요리 업연 동랜해.,넷옛은 김게  안나고  잠서가 안나는 가에 대 한상  나내다게근수지  응든진  나도   동황처정지?  마리  상자동황황황까.
<sos>아 들데 그거 다시 보기 있를아. 다시 보기로 보거나 아니면은 내가 아는 그 내가 빌좋에 알상파 p잡이지 있를아.,아들들데  그거  다지내이  있있오아.  가지 내기로  내했나 아니면은  보가  아는  그  보가 쌤은 나 좀려겠  환구있있오아.
<sos>았 그런 매 알아우? 그게 다 년크기 때돼이에우. 그 오랬 그 받니가 이제 또 사뭘리잖 씬어.,싶 그런힘라우?? 그게  다  쨌미기 때청이  그 막  그니가 도  사임일무어.
<sos>그래서 이 누나네 의기잖 하다 보면은 체냐 이래. 어 재확아 나 오됐 뭐 삼까? 하면서,그서  이는남네 저 일진 하다내면은  산중  이래  어친테 다러겨 모 살해 하면서
<sos>들데 목개리 진짜 번던데 다렁켓럼리 하기에 진짜 번은 목개리 같애.,들들데데  럴국이  를말 좋왕데  다F마면 냉리 하게  를말 좋   국리 같간.
<sos>이제 내 나 딱 드이 경까지자 만방니까 그전에 요리 집 많이 예.,이제에  나 복겼우 거지만  자유니해  그 피았  마리을  많니.
<sos>찮셌이었지 코세을 둑을 정디 아니었는데 거중 난마근은 보고 찮었다 수는데,싶누게열지  페와진씩씩근 겠했아아니안는데  거의요근진  내고  그다수는데
<sos>어처지? 뭐 낌지원 거기 론냐에 놨사망비 간 연 있어가지고,어갈못  뭐못  거기 에 중에  내서크 짝가떨기  혼가지고.
<sos>그래. 뭐 실래에 뭐 한 단 벌도 모르는 죠에 무슨,그래했 일  뭐 한두도 모맞는  워에 인외.
<sos>리줄포 아니면 끄똑 약간 살세이 있는 거.,데복실  아니면 안 람람애  할와이는가.
<sos>일날 먹인 가지 좀 칠벤 아이굴십 아이굴십잖 알계고,일일드  계어가 천 힘로 아이 너  아 끔 어.
<sos>어? 아 기져 안 나바? 엄 엄 너무 쟁빡해 가지고,어 그기팔닌나십??  엄 엄대인 모도 으가지고
<sos>쓰늦은 너무 많이 가봤어. 그자 가도 문.,그 속은 더  많이가걔어.  그만  가도까?
<sos>그 전에 밖 여고.,그 피너   워먹고
<sos>아 지금 본제있뼈지 러 이려한 거 내파뼈지.,아지할 본자  너지 막동상 거도 지.
<sos>그렇게자 톡색해분,그게토막?
<sos>내가 알기로는 와축도,난가 일로 겼도
<sos>말 얘간얘간 근어가도 되고,싶  얘애지한 근어가도  걸?
<sos>그친 음돈이 안 둑아?,아  덤랬이  안구가?
<sos>아 그래? 뭐 모르겠랑.,아  그래  모맞정정랑?
<sos>그건 안 나예 있어.,써건도 안안나가  있있어.
<sos>타 데가 없어우.,돈때가 렇.
<sos>어위위.,어러모
<sos>그것도 몰라?,그것다 몰라?
<sos>았?,싶래?
<sos>않를아.,교쌤아.
<sos>아니 그니까 그리고 내가 날증하게 생각을 한 걸 구도 있지자 그 사람이 삼아가는 데서 제일 얘우한 게 내가 생각하는 담려 디이네 건쓰이네 그리고 사네 사네에는 뭐 먹인 가지가 근어가겠지자 어 디 되게 얘우하고 사네 얘우하를아.,아니해 그잖고  보가  다구라에  생각을  한 치구있있도막.  그  사약이  사라가이더 으  얘이한 게   보가 생가애서  과이네  넷색이네  그리고  두네 사약이는  뭐  여잖가지다  근어 가정오짜 아  과 으게  얘에 하고  사약 얘이오아.
<sos>거기 갔는데 그 돼이 국 소카를아. 벌에 그게 하나 월만몇 돼 하나 먹만몇 돼이고 읽에 왜날이 있는데 하나 월 월만몇 왜날 먹만몇 왜날 따로 있어. 그래서 갔는데 훈패 외래가지고 하먹똑 만기는 먹만몇 왜날으로 갔는데,거기기  직는데  그  마이  예이열오아  설에  그게  하는  심자은사 여자 내고 창환 소하었는데  하는 심  심자은  그서 여근  게는 남로 있어  그래서  색너 색겠 레래서 가지고 하은  자추 여자  동오되로 직는데
<sos>곳그귤 티실는 특장 어 너무 점리다. 사미 걸어도 되는데 걸으면 읽에 내 같이 오는 사람한테 운 그렇다 아이가. 그래서 이제 탕는 시좃하는데 그때 이제 무찔에 운 무리 오는 거 같다.,냐되로 린완는 습쪼  어  먹인겨이다  사봐 잘어도 으는데  잘맞면 양에  보  가떨되는  사약 안근  알  그주다가   그래서  이이이제  니는  선분 하는데   그때  이제  모맞을  터인이는해.
<sos>치로 조교근 이제 그 이제 일님 습사 조교근 있지 히능니까 뭐하바 이거 안 하고? 뭐해 애근 박리 안 가르단고 이란 치로 댁대가 늘 거 같긴 한데 알꺼.,로  왔까 근이이제 그그  이제  일짜 겠서 날근근   있오음하거 안나  뭐  박에근  안안 가지고  언자가  됐  거같같공  한데 좀어.
<sos>울로 그런 거에 신언 안 씬나 보랑. 요리 님은 지각 한 좋 하면 그 소들이 까먹. 소들이 까이면 요추 버 만리잖 버구로 핸변날 말이야.,그 하거  있십  직나 막  마리워은  시애  한치  하면  그  소이 해니가 너니해이면  마  느  자리근  겠구로  잘휴드  짜이.
<sos>따지 어 비세 나이로 나이가 지금 한작 삼 정도 레으니까 사람 나이로 한 부아왔지 정도 되는 거 같애. 거 한 그래가지했 막제 많이,교긴 아  대인 라이로 나이가 지할한  천사알또 발선해 사약나이번한  하라내지겠도 으는  거거  같간.  한  그래가지했은제  많이
<sos>나는 D면은 신류에서 여어 그냥 못깃하고 가업동가 토막 거 같애 가지고 그리고 볼만 시내 린아다료 일이 많은데 거기는.,나는  보면은  신센에서  먹가  그냥 날려하고 가조 동가  가었 거  같간가  그리고 또자시에  확만다 까으을  많은데  거기는
<sos>어 나도 땜에 안 근어 디 주고 내 건쓰 줄는 점끔 진짜 진짜 나 그 새로쫌 월만애네 디 주고 건쓰 줄는 점끔이라고.,어 요도  많면  과없은 보  애준 디는  를말 자 나  그  새로 심자네  과없  넷색디는 점락이라고.
<sos>이따가 남노니노 갔다가 너 버피 많이 여으면 너 못련 안 여을 거를아. 남노니노 갔다가 스식컵스 가서,일회가 달누니해 같다가  대을  전선  많이 하되면  대  날혹 안 먹을거오아  달누니해 같다학 처막학 가서
<sos>응 그래가지고 것도 안 나오고 힘은 이제 놈프로 이제 브어서 하는데,집  그그래가지고  그것갑 안나러고  병음었제   겼든로  이이이제  뭔어서  하하는데
